Time_ms,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
10192,19.98628,0.03105,0.02928,-0.04218,0.99820,-0.13258,0.16496,0.02238,0.97709,-0.09438,0.19816,-0.00987,0.97556,1.00,-0.13529,0.13869,0.01913,0.98087,-0.09818,0.17227,-0.01401,0.98005,1.00
10203,19.99780,0.03106,0.02920,-0.04214,0.99820,-0.13246,0.16969,0.02302,0.97628,-0.09408,0.20276,-0.00902,0.97466,1.00,-0.13526,0.14352,0.01981,0.98016,-0.09795,0.17697,-0.01313,0.97924,1.00
10214,19.99948,0.03105,0.02908,-0.04212,0.99821,-0.13245,0.16982,0.02304,0.97626,-0.09408,0.20276,-0.00900,0.97466,1.00,-0.13525,0.14364,0.01982,0.98014,-0.09795,0.17697,-0.01311,0.97924,1.00
10225,19.99113,0.03107,0.02893,-0.04208,0.99821,-0.13246,0.16998,0.02306,0.97623,-0.09407,0.20277,-0.00895,0.97466,1.00,-0.13526,0.14380,0.01985,0.98012,-0.09794,0.17697,-0.01305,0.97924,1.00
10236,19.97276,0.03109,0.02881,-0.04214,0.99821,-0.13044,0.17148,0.02291,0.97624,-0.09197,0.20408,-0.00918,0.97458,1.00,-0.13322,0.14536,0.01976,0.98017,-0.09582,0.17834,-0.01322,0.97920,1.00
10247,19.94528,0.03112,0.02867,-0.04221,0.99821,-0.13050,0.17160,0.02294,0.97622,-0.09198,0.20408,-0.00922,0.97458,1.00,-0.13327,0.14548,0.01978,0.98014,-0.09583,0.17834,-0.01327,0.97920,1.00
10258,19.90720,0.03120,0.02850,-0.04225,0.99821,-0.13058,0.17176,0.02298,0.97618,-0.09198,0.20408,-0.00923,0.97458,1.00,-0.13336,0.14564,0.01982,0.98011,-0.09583,0.17833,-0.01328,0.97920,1.00
10270,19.85896,0.03125,0.02845,-0.04227,0.99821,-0.12932,0.17417,0.02308,0.97591,-0.09058,0.20637,-0.00909,0.97423,1.00,-0.13212,0.14812,0.01997,0.97990,-0.09444,0.18069,-0.01310,0.97891,1.00
10281,19.80185,0.03129,0.02842,-0.04229,0.99821,-0.12937,0.17419,0.02309,0.97590,-0.09058,0.20637,-0.00909,0.97423,1.00,-0.13217,0.14814,0.01998,0.97989,-0.09444,0.18069,-0.01310,0.97891,1.00
10292,19.73473,0.03127,0.02841,-0.04231,0.99821,-0.12936,0.17420,0.02309,0.97590,-0.09059,0.20636,-0.00912,0.97423,1.00,-0.13215,0.14815,0.01998,0.97989,-0.09444,0.18069,-0.01313,0.97891,1.00
10303,19.65311,0.03121,0.02844,-0.04228,0.99821,-0.12925,0.17401,0.02305,0.97595,-0.09055,0.20621,-0.00915,0.97427,1.00,-0.13205,0.14796,0.01994,0.97993,-0.09441,0.18053,-0.01316,0.97894,1.00
10314,19.56865,0.03110,0.02851,-0.04227,0.99821,-0.12915,0.17394,0.02302,0.97598,-0.09056,0.20620,-0.00919,0.97427,1.00,-0.13195,0.14789,0.01991,0.97996,-0.09441,0.18053,-0.01319,0.97894,1.00
10325,19.47294,0.03101,0.02866,-0.04237,0.99821,-0.12911,0.17377,0.02299,0.97602,-0.09059,0.20619,-0.00932,0.97427,1.00,-0.13190,0.14773,0.01988,0.97999,-0.09444,0.18052,-0.01332,0.97894,1.00
10336,19.36590,0.03085,0.02888,-0.04267,0.99820,-0.12925,0.17196,0.02277,0.97632,-0.09091,0.20467,-0.00990,0.97455,1.00,-0.13200,0.14588,0.01964,0.98026,-0.09473,0.17896,-0.01391,0.97919,1.00
10347,19.25062,0.03079,0.02902,-0.04275,0.99819,-0.12923,0.17181,0.02274,0.97635,-0.09093,0.20466,-0.01000,0.97455,1.00,-0.13197,0.14573,0.01962,0.98029,-0.09475,0.17895,-0.01401,0.97919,1.00
10359,19.12539,0.03071,0.02913,-0.04280,0.99819,-0.12917,0.17169,0.02271,0.97638,-0.09095,0.20465,-0.01008,0.97455,1.00,-0.13191,0.14561,0.01959,0.98031,-0.09477,0.17894,-0.01408,0.97918,1.00
10370,18.98909,0.03064,0.02923,-0.04269,0.99819,-0.13095,0.15612,0.02089,0.97880,-0.09344,0.18940,-0.01233,0.97737,1.00,-0.13347,0.12970,0.01762,0.98237,-0.09707,0.16333,-0.01648,0.98165,1.00
10381,18.84177,0.03058,0.02935,-0.04266,0.99819,-0.13088,0.15600,0.02086,0.97883,-0.09344,0.18940,-0.01232,0.97737,1.00,-0.13340,0.12958,0.01760,0.98240,-0.09707,0.16333,-0.01647,0.98165,1.00
10392,18.68888,0.03059,0.02938,-0.04260,0.99819,-0.13087,0.15599,0.02085,0.97883,-0.09343,0.18940,-0.01226,0.97737,1.00,-0.13339,0.12956,0.01759,0.98240,-0.09706,0.16334,-0.01641,0.98165,1.00
10403,18.52547,0.03059,0.02948,-0.04265,0.99819,-0.12952,0.15188,0.02008,0.97967,-0.09224,0.18539,-0.01327,0.97824,1.00,-0.13195,0.12539,0.01683,0.98315,-0.09579,0.15926,-0.01740,0.98243,1.00
10415,18.35225,0.03069,0.02946,-0.04265,0.99818,-0.12961,0.15190,0.02010,0.97966,-0.09224,0.18539,-0.01325,0.97824,1.00,-0.13204,0.12541,0.01684,0.98313,-0.09578,0.15926,-0.01738,0.98243,1.00
10426,18.17202,0.03081,0.02944,-0.04269,0.99818,-0.12974,0.15191,0.02012,0.97964,-0.09224,0.18539,-0.01324,0.97824,1.00,-0.13217,0.12542,0.01686,0.98312,-0.09579,0.15926,-0.01739,0.98243,1.00
10437,17.98023,0.03090,0.02935,-0.04271,0.99818,-0.13232,0.14706,0.01986,0.98004,-0.09493,0.18060,-0.01361,0.97887,1.00,-0.13471,0.12045,0.01650,0.98340,-0.09845,0.15433,-0.01785,0.98294,1.00
10448,17.78206,0.03104,0.02923,-0.04264,0.99818,-0.13243,0.14720,0.01989,0.98000,-0.09491,0.18061,-0.01349,0.97887,1.00,-0.13483,0.12059,0.01653,0.98337,-0.09843,0.15435,-0.01775,0.98294,1.00
10459,17.57271,0.03118,0.02910,-0.04259,0.99818,-0.13255,0.14735,0.01993,0.97996,-0.09489,0.18062,-0.01339,0.97887,1.00,-0.13495,0.12073,0.01657,0.98333,-0.09842,0.15436,-0.01765,0.98294,1.00
10470,17.35516,0.03128,0.02887,-0.04238,0.99819,-0.13267,0.14469,0.01958,0.98035,-0.09506,0.17774,-0.01365,0.97938,1.00,-0.13503,0.11802,0.01620,0.98365,-0.09855,0.15142,-0.01793,0.98338,1.00
10481,17.12975,0.03130,0.02877,-0.04238,0.99820,-0.13268,0.14479,0.01960,0.98033,-0.09506,0.17774,-0.01363,0.97938,1.00,-0.13505,0.11812,0.01622,0.98364,-0.09855,0.15142,-0.01791,0.98338,1.00
10492,16.89880,0.03138,0.02870,-0.04226,0.99820,-0.13272,0.14489,0.01962,0.98031,-0.09503,0.17776,-0.01349,0.97938,1.00,-0.13510,0.11822,0.01624,0.98362,-0.09853,0.15144,-0.01777,0.98338,1.00
10504,16.65311,0.03148,0.02853,-0.04222,0.99820,-0.13369,0.14210,0.01937,0.98059,-0.09603,0.17485,-0.01378,0.97980,1.00,-0.13603,0.11537,0.01595,0.98384,-0.09948,0.14847,-0.01810,0.98373,1.00
10515,16.39981,0.03153,0.02843,-0.04218,0.99821,-0.13372,0.14220,0.01939,0.98057,-0.09602,0.17486,-0.01371,0.97981,1.00,-0.13607,0.11548,0.01597,0.98382,-0.09948,0.14848,-0.01804,0.98373,1.00
10526,16.14523,0.03162,0.02836,-0.04214,0.99821,-0.13379,0.14229,0.01941,0.98055,-0.09600,0.17486,-0.01364,0.97981,1.00,-0.13614,0.11556,0.01599,0.98380,-0.09947,0.14848,-0.01798,0.98374,1.00
10537,15.87494,0.03165,0.02833,-0.04210,0.99821,-0.13388,0.13722,0.01872,0.98127,-0.09627,0.16982,-0.01449,0.98065,1.00,-0.13613,0.11041,0.01527,0.98440,-0.09965,0.14335,-0.01885,0.98446,1.00
10548,15.60231,0.03167,0.02824,-0.04203,0.99822,-0.13387,0.13733,0.01874,0.98126,-0.09626,0.16983,-0.01441,0.98066,1.00,-0.13613,0.11052,0.01528,0.98439,-0.09964,0.14336,-0.01877,0.98446,1.00
10559,15.31971,0.03163,0.02820,-0.04198,0.99822,-0.13382,0.13738,0.01874,0.98126,-0.09625,0.16983,-0.01437,0.98066,1.00,-0.13608,0.11057,0.01529,0.98439,-0.09963,0.14336,-0.01873,0.98446,1.00
10571,15.02728,0.03152,0.02818,-0.04192,0.99823,-0.13361,0.13478,0.01834,0.98166,-0.09626,0.16723,-0.01483,0.98110,1.00,-0.13581,0.10793,0.01489,0.98473,-0.09959,0.14072,-0.01919,0.98484,1.00
10582,14.72584,0.03141,0.02821,-0.04190,0.99823,-0.13350,0.13475,0.01832,0.98167,-0.09626,0.16723,-0.01485,0.98110,1.00,-0.13570,0.10791,0.01487,0.98474,-0.09959,0.14072,-0.01920,0.98484,1.00
10593,14.42389,0.03132,0.02827,-0.04186,0.99823,-0.13340,0.13470,0.01830,0.98170,-0.09626,0.16723,-0.01484,0.98110,1.00,-0.13560,0.10785,0.01485,0.98476,-0.09959,0.14072,-0.01919,0.98484,1.00
10604,14.11601,0.03127,0.02831,-0.04180,0.99824,-0.13176,0.12182,0.01632,0.98363,-0.09521,0.15445,-0.01729,0.98325,1.00,-0.13370,0.09480,0.01285,0.98639,-0.09829,0.12774,-0.02165,0.98669,1.00
10615,13.79535,0.03129,0.02831,-0.04169,0.99824,-0.13174,0.12184,0.01632,0.98363,-0.09519,0.15446,-0.01718,0.98325,1.00,-0.13369,0.09482,0.01285,0.98639,-0.09828,0.12775,-0.02155,0.98669,1.00
10626,13.46598,0.03133,0.02836,-0.04162,0.99824,-0.13176,0.12181,0.01632,0.98363,-0.09518,0.15447,-0.01709,0.98325,1.00,-0.13372,0.09479,0.01285,0.98639,-0.09827,0.12776,-0.02146,0.98669,1.00
10637,13.13024,0.03138,0.02838,-0.04153,0.99824,-0.13201,0.11959,0.01605,0.98388,-0.09547,0.15228,-0.01735,0.98356,1.00,-0.13392,0.09254,0.01256,0.98658,-0.09852,0.12554,-0.02173,0.98694,1.00
10648,12.79960,0.03142,0.02843,-0.04150,0.99824,-0.13203,0.11956,0.01604,0.98388,-0.09547,0.15229,-0.01730,0.98356,1.00,-0.13395,0.09250,0.01256,0.98658,-0.09852,0.12555,-0.02169,0.98695,1.00
10660,12.45050,0.03145,0.02847,-0.04147,0.99824,-0.13205,0.11952,0.01604,0.98388,-0.09546,0.15229,-0.01727,0.98356,1.00,-0.13397,0.09246,0.01256,0.98658,-0.09851,0.12555,-0.02166,0.98695,1.00
10671,12.09486,0.03141,0.02850,-0.04140,0.99824,-0.13223,0.11650,0.01565,0.98422,-0.09582,0.14933,-0.01769,0.98397,1.00,-0.13410,0.08940,0.01215,0.98685,-0.09882,0.12254,-0.02210,0.98728,1.00
10682,11.74322,0.03135,0.02860,-0.04139,0.99824,-0.13218,0.11641,0.01563,0.98424,-0.09582,0.14933,-0.01770,0.98397,1.00,-0.13404,0.08931,0.01213,0.98687,-0.09882,0.12254,-0.02211,0.98728,1.00
10693,11.37992,0.03136,0.02868,-0.04138,0.99824,-0.13218,0.11633,0.01562,0.98425,-0.09582,0.14933,-0.01769,0.98397,1.00,-0.13404,0.08923,0.01212,0.98688,-0.09882,0.12254,-0.02210,0.98728,1.00
10704,11.00155,0.03139,0.02874,-0.04142,0.99824,-0.13166,0.10521,0.01405,0.98560,-0.09572,0.13836,-0.01971,0.98555,1.00,-0.13330,0.07797,0.01052,0.98795,-0.09852,0.11142,-0.02414,0.98858,1.00
10715,10.62935,0.03145,0.02881,-0.04144,0.99823,-0.13171,0.10513,0.01405,0.98560,-0.09573,0.13836,-0.01972,0.98555,1.00,-0.13336,0.07789,0.01051,0.98795,-0.09852,0.11142,-0.02415,0.98858,1.00
10726,10.25954,0.03152,0.02883,-0.04152,0.99822,-0.13180,0.10510,0.01405,0.98559,-0.09573,0.13836,-0.01977,0.98555,1.00,-0.13344,0.07785,0.01052,0.98794,-0.09853,0.11141,-0.02422,0.98858,1.00
10738,9.86766,0.03156,0.02882,-0.04152,0.99822,-0.13193,0.09370,0.01253,0.98674,-0.09630,0.12705,-0.02171,0.98697,1.00,-0.13337,0.06632,0.00895,0.98880,-0.09891,0.09995,-0.02619,0.98972,1.00
10749,9.48065,0.03162,0.02881,-0.04159,0.99822,-0.13201,0.09369,0.01253,0.98673,-0.09631,0.12704,-0.02176,0.98697,1.00,-0.13344,0.06631,0.00895,0.98880,-0.09891,0.09995,-0.02625,0.98972,1.00
10760,9.07541,0.03165,0.02882,-0.04163,0.99822,-0.13204,0.09367,0.01254,0.98673,-0.09632,0.12704,-0.02179,0.98697,1.00,-0.13347,0.06629,0.00895,0.98879,-0.09892,0.09994,-0.02629,0.98972,1.00
10771,8.68384,0.03166,0.02876,-0.04166,0.99822,-0.13001,0.07931,0.01043,0.98828,-0.09489,0.11268,-0.02450,0.98879,1.00,-0.13117,0.05181,0.00687,0.98998,-0.09724,0.08544,-0.02897,0.99116,1.00
10782,8.27646,0.03169,0.02871,-0.04165,0.99822,-0.13005,0.07937,0.01044,0.98827,-0.09489,0.11268,-0.02449,0.98879,1.00,-0.13120,0.05187,0.00687,0.98997,-0.09724,0.08544,-0.02896,0.99116,1.00
10793,7.86518,0.03186,0.02865,-0.04179,0.99821,-0.13024,0.07940,0.01046,0.98824,-0.09490,0.11267,-0.02459,0.98878,1.00,-0.13138,0.05189,0.00689,0.98995,-0.09725,0.08543,-0.02908,0.99116,1.00
10805,7.45814,0.03206,0.02868,-0.04208,0.99819,-0.13023,0.07313,0.00963,0.98874,-0.09494,0.10652,-0.02591,0.98943,1.00,-0.13125,0.04558,0.00604,0.99028,-0.09717,0.07922,-0.03042,0.99164,1.00
10815,7.04947,0.03227,0.02865,-0.04212,0.99818,-0.13044,0.07315,0.00965,0.98871,-0.09494,0.10652,-0.02591,0.98943,1.00,-0.13146,0.04559,0.00605,0.99025,-0.09717,0.07922,-0.03043,0.99164,1.00
10827,6.61697,0.03240,0.02864,-0.04209,0.99818,-0.13055,0.07317,0.00966,0.98869,-0.09493,0.10653,-0.02586,0.98943,1.00,-0.13158,0.04561,0.00606,0.99024,-0.09717,0.07923,-0.03038,0.99164,1.00
10838,6.20477,0.03255,0.02860,-0.04193,0.99818,-0.12757,0.06312,0.00813,0.98979,-0.09224,0.09640,-0.02768,0.99067,1.00,-0.12842,0.03552,0.00460,0.99107,-0.09430,0.06904,-0.03213,0.99263,1.00
10849,5.78495,0.03263,0.02861,-0.04179,0.99818,-0.12763,0.06314,0.00814,0.98978,-0.09222,0.09641,-0.02752,0.99068,1.00,-0.12849,0.03554,0.00461,0.99106,-0.09429,0.06905,-0.03198,0.99263,1.00
10860,5.34116,0.03269,0.02856,-0.04166,0.99819,-0.12766,0.06322,0.00815,0.98977,-0.09221,0.09643,-0.02738,0.99068,1.00,-0.12853,0.03562,0.00462,0.99106,-0.09428,0.06907,-0.03184,0.99264,1.00
10871,4.92085,0.03282,0.02857,-0.04164,0.99818,-0.12534,0.05140,0.00650,0.99076,-0.09027,0.08462,-0.02950,0.99188,1.00,-0.12600,0.02375,0.00302,0.99174,-0.09214,0.05719,-0.03390,0.99352,1.00
10882,4.49375,0.03293,0.02861,-0.04168,0.99818,-0.12545,0.05135,0.00650,0.99075,-0.09027,0.08461,-0.02952,0.99188,1.00,-0.12611,0.02371,0.00301,0.99173,-0.09215,0.05719,-0.03394,0.99352,1.00
10893,4.06030,0.03303,0.02856,-0.04168,0.99818,-0.12556,0.05140,0.00651,0.99073,-0.09027,0.08462,-0.02951,0.99188,1.00,-0.12621,0.02375,0.00302,0.99171,-0.09215,0.05719,-0.03393,0.99352,1.00
10905,3.61314,0.03313,0.02855,-0.04165,0.99817,-0.12422,0.04042,0.00506,0.99142,-0.08932,0.07366,-0.03135,0.99278,1.00,-0.12468,0.01274,0.00160,0.99211,-0.09100,0.04619,-0.03574,0.99414,1.00
10916,3.18521,0.03316,0.02850,-0.04159,0.99818,-0.12425,0.04049,0.00507,0.99141,-0.08932,0.07366,-0.03128,0.99278,1.00,-0.12470,0.01281,0.00161,0.99211,-0.09100,0.04619,-0.03568,0.99414,1.00
10927,2.74730,0.03317,0.02846,-0.04157,0.99818,-0.12426,0.04053,0.00508,0.99141,-0.08931,0.07367,-0.03126,0.99278,1.00,-0.12472,0.01286,0.00162,0.99211,-0.09100,0.04619,-0.03566,0.99414,1.00
10938,2.29441,0.03314,0.02835,-0.04154,0.99818,-0.12423,0.02301,0.00288,0.99198,-0.09010,0.05615,-0.03405,0.99377,1.00,-0.12439,-0.00471,-0.00059,0.99222,-0.09150,0.02861,-0.03844,0.99465,1.00
10949,1.85582,0.03315,0.02829,-0.04156,0.99819,-0.12425,0.02306,0.00289,0.99198,-0.09010,0.05615,-0.03407,0.99376,1.00,-0.12441,-0.00465,-0.00058,0.99222,-0.09150,0.02861,-0.03846,0.99465,1.00
10961,1.39685,0.03314,0.02823,-0.04159,0.99819,-0.12425,0.02312,0.00290,0.99198,-0.09010,0.05615,-0.03409,0.99376,1.00,-0.12440,-0.00460,-0.00058,0.99222,-0.09150,0.02861,-0.03848,0.99465,1.00
10972,0.96060,0.03317,0.02819,-0.04165,0.99818,-0.12412,0.01281,0.00160,0.99218,-0.09040,0.04588,-0.03580,0.99420,1.00,-0.12409,-0.01491,-0.00186,0.99216,-0.09163,0.01832,-0.04018,0.99481,1.00
10983,0.51688,0.03320,0.02820,-0.04167,0.99818,-0.12415,0.01280,0.00160,0.99218,-0.09040,0.04588,-0.03582,0.99420,1.00,-0.12412,-0.01493,-0.00187,0.99215,-0.09163,0.01832,-0.04020,0.99481,1.00
10994,0.05521,0.03325,0.02820,-0.04165,0.99818,-0.12419,0.01280,0.00160,0.99217,-0.09040,0.04588,-0.03580,0.99420,1.00,-0.12417,-0.01492,-0.00187,0.99215,-0.09163,0.01832,-0.04018,0.99481,1.00
11005,-0.36408,0.03317,0.02823,-0.04161,0.99818,-0.12399,0.00067,0.00008,0.99228,-0.09081,0.03384,-0.03768,0.99458,1.00,-0.12377,-0.02703,-0.00337,0.99194,-0.09185,0.00628,-0.04204,0.99486,1.00
11016,-0.81218,0.03311,0.02825,-0.04146,0.99819,-0.12392,0.00068,0.00009,0.99229,-0.09081,0.03385,-0.03754,0.99458,1.00,-0.12370,-0.02702,-0.00337,0.99195,-0.09185,0.00629,-0.04189,0.99487,1.00
11027,-1.27145,0.03304,0.02830,-0.04152,0.99819,-0.12384,0.00062,0.00008,0.99230,-0.09081,0.03385,-0.03760,0.99458,1.00,-0.12363,-0.02708,-0.00338,0.99195,-0.09185,0.00629,-0.04195,0.99487,1.00
11038,-1.70663,0.03295,0.02839,-0.04172,0.99818,-0.12170,-0.01202,-0.00147,0.99249,-0.08932,0.02131,-0.03982,0.99498,1.00,-0.12127,-0.03967,-0.00485,0.99182,-0.09016,-0.00622,-0.04408,0.99493,1.00
11049,-2.13766,0.03281,0.02851,-0.04200,0.99817,-0.12156,-0.01219,-0.00149,0.99251,-0.08933,0.02128,-0.04011,0.99497,1.00,-0.12111,-0.03984,-0.00486,0.99183,-0.09016,-0.00624,-0.04436,0.99492,1.00
11061,-2.59825,0.03266,0.02853,-0.04198,0.99818,-0.12141,-0.01221,-0.00149,0.99253,-0.08933,0.02128,-0.04009,0.99497,1.00,-0.12096,-0.03985,-0.00486,0.99184,-0.09016,-0.00624,-0.04434,0.99492,1.00
11072,-3.02849,0.03244,0.02864,-0.04199,0.99818,-0.12026,-0.02325,-0.00282,0.99247,-0.08890,0.01036,-0.04180,0.99511,1.00,-0.11964,-0.05084,-0.00613,0.99150,-0.08957,-0.01712,-0.04598,0.99477,1.00
11083,-3.46452,0.03227,0.02867,-0.04188,0.99819,-0.12009,-0.02325,-0.00281,0.99249,-0.08890,0.01037,-0.04168,0.99511,1.00,-0.11948,-0.05083,-0.00613,0.99152,-0.08957,-0.01711,-0.04585,0.99478,1.00
11094,-3.91681,0.03212,0.02874,-0.04181,0.99820,-0.11994,-0.02329,-0.00282,0.99250,-0.08890,0.01038,-0.04161,0.99512,1.00,-0.11933,-0.05088,-0.00612,0.99153,-0.08957,-0.01710,-0.04578,0.99478,1.00
11105,-4.34767,0.03204,0.02882,-0.04186,0.99819,-0.11642,-0.03410,-0.00400,0.99261,-0.08596,-0.00043,-0.04328,0.99536,1.00,-0.11567,-0.06159,-0.00719,0.99135,-0.08649,-0.02783,-0.04731,0.99474,1.00
11116,-4.77760,0.03207,0.02887,-0.04192,0.99819,-0.11645,-0.03417,-0.00401,0.99260,-0.08596,-0.00044,-0.04335,0.99536,1.00,-0.11570,-0.06165,-0.00719,0.99134,-0.08649,-0.02784,-0.04738,0.99474,1.00
11128,-5.23113,0.03201,0.02888,-0.04193,0.99819,-0.11639,-0.03417,-0.00401,0.99261,-0.08596,-0.00044,-0.04335,0.99536,1.00,-0.11564,-0.06166,-0.00719,0.99135,-0.08649,-0.02784,-0.04738,0.99474,1.00
11139,-5.64316,0.03207,0.02889,-0.04191,0.99819,-0.11671,-0.04983,-0.00586,0.99190,-0.08695,-0.01600,-0.04565,0.99504,1.00,-0.11571,-0.07720,-0.00902,0.99024,-0.08724,-0.04331,-0.04964,0.99401,1.00
11150,-6.06045,0.03216,0.02889,-0.04185,0.99819,-0.11680,-0.04982,-0.00587,0.99189,-0.08695,-0.01600,-0.04559,0.99504,1.00,-0.11581,-0.07719,-0.00903,0.99023,-0.08724,-0.04330,-0.04959,0.99401,1.00
11161,-6.50950,0.03223,0.02882,-0.04172,0.99819,-0.11688,-0.04973,-0.00586,0.99188,-0.08695,-0.01599,-0.04547,0.99505,1.00,-0.11590,-0.07710,-0.00902,0.99022,-0.08725,-0.04329,-0.04947,0.99402,1.00
11172,-6.90623,0.03235,0.02877,-0.04165,0.99819,-0.11721,-0.06621,-0.00783,0.99087,-0.08793,-0.03245,-0.04786,0.99445,1.00,-0.11597,-0.09342,-0.01096,0.98879,-0.08797,-0.05962,-0.05181,0.99299,1.00
11183,-7.32661,0.03242,0.02871,-0.04156,0.99820,-0.11730,-0.06613,-0.00783,0.99086,-0.08793,-0.03244,-0.04777,0.99445,1.00,-0.11606,-0.09334,-0.01096,0.98879,-0.08798,-0.05961,-0.05172,0.99299,1.00
11195,-7.75510,0.03246,0.02866,-0.04152,0.99820,-0.11734,-0.06608,-0.00783,0.99086,-0.08793,-0.03244,-0.04774,0.99445,1.00,-0.11610,-0.09329,-0.01095,0.98879,-0.08798,-0.05961,-0.05169,0.99299,1.00
11206,-8.15910,0.03252,0.02854,-0.04150,0.99820,-0.11682,-0.07809,-0.00921,0.99004,-0.08792,-0.04455,-0.04949,0.99390,1.00,-0.11540,-0.10515,-0.01229,0.98766,-0.08779,-0.07159,-0.05338,0.99213,1.00
11216,-8.54674,0.03258,0.02848,-0.04146,0.99820,-0.11690,-0.07803,-0.00921,0.99003,-0.08793,-0.04454,-0.04946,0.99390,1.00,-0.11547,-0.10509,-0.01229,0.98766,-0.08779,-0.07159,-0.05335,0.99213,1.00
11228,-8.96814,0.03262,0.02841,-0.04146,0.99820,-0.11693,-0.07796,-0.00921,0.99003,-0.08793,-0.04454,-0.04946,0.99390,1.00,-0.11551,-0.10503,-0.01228,0.98766,-0.08779,-0.07159,-0.05336,0.99213,1.00
11239,-9.34444,0.03268,0.02839,-0.04140,0.99820,-0.11482,-0.08805,-0.01022,0.98942,-0.08621,-0.05472,-0.05078,0.99348,1.00,-0.11327,-0.11497,-0.01320,0.98680,-0.08595,-0.08163,-0.05457,0.99145,1.00
11250,-9.73070,0.03273,0.02834,-0.04140,0.99820,-0.11487,-0.08801,-0.01022,0.98942,-0.08621,-0.05472,-0.05078,0.99348,1.00,-0.11331,-0.11493,-0.01320,0.98680,-0.08595,-0.08163,-0.05457,0.99145,1.00
11261,-10.14146,0.03279,0.02831,-0.04135,0.99821,-0.11494,-0.08797,-0.01022,0.98942,-0.08621,-0.05472,-0.05074,0.99348,1.00,-0.11339,-0.11489,-0.01320,0.98680,-0.08595,-0.08163,-0.05454,0.99145,1.00
11272,-10.50451,0.03287,0.02831,-0.04137,0.99820,-0.11005,-0.10308,-0.01148,0.98850,-0.08194,-0.06998,-0.05262,0.99278,1.00,-0.10835,-0.12974,-0.01426,0.98551,-0.08152,-0.09665,-0.05620,0.99038,1.00
11283,-10.87769,0.03289,0.02832,-0.04133,0.99820,-0.11007,-0.10309,-0.01148,0.98850,-0.08195,-0.06998,-0.05259,0.99279,1.00,-0.10837,-0.12974,-0.01427,0.98551,-0.08153,-0.09665,-0.05617,0.99038,1.00
11295,-11.26954,0.03297,0.02833,-0.04133,0.99820,-0.11015,-0.10311,-0.01149,0.98849,-0.08194,-0.06998,-0.05260,0.99278,1.00,-0.10845,-0.12976,-0.01428,0.98549,-0.08153,-0.09665,-0.05619,0.99038,1.00
11306,-11.61891,0.03296,0.02839,-0.04133,0.99820,-0.10964,-0.10999,-0.01221,0.98779,-0.08178,-0.07682,-0.05353,0.99224,1.00,-0.10785,-0.13653,-0.01495,0.98463,-0.08126,-0.10338,-0.05706,0.98967,1.00
11317,-11.97352,0.03295,0.02845,-0.04127,0.99820,-0.10964,-0.11004,-0.01221,0.98779,-0.08178,-0.07681,-0.05347,0.99225,1.00,-0.10785,-0.13658,-0.01496,0.98463,-0.08127,-0.10338,-0.05700,0.98968,1.00
11328,-12.34686,0.03294,0.02857,-0.04125,0.99820,-0.10962,-0.11016,-0.01222,0.98778,-0.08178,-0.07681,-0.05345,0.99225,1.00,-0.10783,-0.13670,-0.01497,0.98461,-0.08127,-0.10338,-0.05698,0.98968,1.00
11339,-12.68792,0.03303,0.02868,-0.04121,0.99819,-0.10837,-0.11957,-0.01313,0.98681,-0.08088,-0.08616,-0.05462,0.99149,1.00,-0.10647,-0.14594,-0.01580,0.98342,-0.08026,-0.11256,-0.05807,0.98869,1.00
11350,-13.02036,0.03312,0.02879,-0.04125,0.99818,-0.10844,-0.11970,-0.01315,0.98678,-0.08088,-0.08616,-0.05467,0.99149,1.00,-0.10654,-0.14607,-0.01582,0.98339,-0.08025,-0.11257,-0.05813,0.98869,1.00
11362,-13.37324,0.03323,0.02889,-0.04119,0.99818,-0.10855,-0.11979,-0.01318,0.98676,-0.08088,-0.08616,-0.05465,0.99149,1.00,-0.10665,-0.14616,-0.01585,0.98337,-0.08026,-0.11257,-0.05811,0.98869,1.00
11372,-13.68429,0.03333,0.02897,-0.04119,0.99818,-0.10763,-0.12877,-0.01406,0.98572,-0.08029,-0.09508,-0.05581,0.99066,1.00,-0.10562,-0.15497,-0.01667,0.98212,-0.07956,-0.12133,-0.05919,0.98765,1.00
11384,-14.00689,0.03343,0.02898,-0.04118,0.99817,-0.10773,-0.12879,-0.01408,0.98570,-0.08029,-0.09508,-0.05583,0.99065,1.00,-0.10572,-0.15499,-0.01668,0.98210,-0.07955,-0.12133,-0.05921,0.98765,1.00
11395,-14.33655,0.03351,0.02899,-0.04126,0.99817,-0.10779,-0.12882,-0.01409,0.98569,-0.08028,-0.09509,-0.05592,0.99065,1.00,-0.10577,-0.15502,-0.01670,0.98209,-0.07954,-0.12134,-0.05932,0.98764,1.00
11406,-14.62699,0.03357,0.02897,-0.04133,0.99816,-0.10132,-0.13644,-0.01403,0.98535,-0.07410,-0.10299,-0.05637,0.99032,1.00,-0.09931,-0.16243,-0.01643,0.98157,-0.07337,-0.12904,-0.05955,0.98713,1.00
