Time_ms,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
48226,-0.00562,0.02625,-0.01785,0.99948,1.00,-0.00613,-0.00081,-0.01764,0.99983,1.00
48240,-0.06057,0.01183,-0.01728,0.99794,1.00,-0.06097,-0.01536,-0.01856,0.99785,1.00
48254,-0.06057,0.01183,-0.01729,0.99794,1.00,-0.06097,-0.01536,-0.01859,0.99785,1.00
48268,-0.06057,0.01185,-0.01705,0.99795,1.00,-0.06097,-0.01535,-0.01837,0.99785,1.00
48282,-0.06448,0.00814,-0.01709,0.99774,1.00,-0.06485,-0.01907,-0.01854,0.99754,1.00
48296,-0.06448,0.00814,-0.01701,0.99774,1.00,-0.06485,-0.01906,-0.01847,0.99754,1.00
48310,-0.06636,0.00827,-0.01707,0.99762,1.00,-0.06671,-0.01894,-0.01858,0.99742,1.00
48324,-0.06636,0.00825,-0.01741,0.99761,1.00,-0.06671,-0.01897,-0.01892,0.99741,1.00
48338,-0.06730,0.00818,-0.01779,0.99754,1.00,-0.06764,-0.01904,-0.01933,0.99734,1.00
48351,-0.06730,0.00818,-0.01781,0.99754,1.00,-0.06764,-0.01905,-0.01936,0.99734,1.00
48365,-0.06730,0.00818,-0.01775,0.99754,1.00,-0.06764,-0.01904,-0.01932,0.99734,1.00
48379,-0.06693,0.00831,-0.01774,0.99757,1.00,-0.06729,-0.01891,-0.01931,0.99737,1.00
48393,-0.06693,0.00831,-0.01777,0.99756,1.00,-0.06729,-0.01892,-0.01935,0.99737,1.00
48407,-0.06651,0.00833,-0.01777,0.99759,1.00,-0.06687,-0.01889,-0.01934,0.99740,1.00
48421,-0.06651,0.00833,-0.01773,0.99759,1.00,-0.06687,-0.01889,-0.01930,0.99740,1.00
48435,-0.06651,0.00833,-0.01773,0.99759,1.00,-0.06687,-0.01889,-0.01929,0.99740,1.00
48449,-0.06761,-0.00561,-0.01853,0.99752,1.00,-0.06785,-0.03279,-0.02010,0.99695,1.00
48463,-0.06761,-0.00561,-0.01859,0.99752,1.00,-0.06785,-0.03280,-0.02015,0.99695,1.00
48477,-0.06765,-0.00969,-0.01889,0.99748,1.00,-0.06785,-0.03686,-0.02044,0.99681,1.00
48490,-0.06765,-0.00970,-0.01894,0.99748,1.00,-0.06785,-0.03686,-0.02048,0.99680,1.00
48504,-0.06836,-0.00724,-0.01898,0.99745,1.00,-0.06858,-0.03442,-0.02054,0.99684,1.00
48518,-0.06836,-0.00725,-0.01915,0.99745,1.00,-0.06858,-0.03443,-0.02072,0.99684,1.00
48532,-0.06836,-0.00725,-0.01912,0.99745,1.00,-0.06858,-0.03443,-0.02069,0.99684,1.00
48546,-0.07288,-0.00949,-0.01912,0.99711,1.00,-0.07307,-0.03669,-0.02081,0.99643,1.00
48560,-0.07288,-0.00949,-0.01909,0.99711,1.00,-0.07307,-0.03668,-0.02077,0.99644,1.00
48574,-0.07297,-0.00939,-0.01950,0.99710,1.00,-0.07315,-0.03658,-0.02117,0.99642,1.00
48588,-0.07297,-0.00940,-0.01964,0.99710,1.00,-0.07315,-0.03659,-0.02130,0.99642,1.00
48602,-0.07297,-0.00939,-0.01944,0.99710,1.00,-0.07316,-0.03658,-0.02109,0.99643,1.00
48615,-0.07245,-0.00920,-0.01943,0.99714,1.00,-0.07265,-0.03639,-0.02107,0.99647,1.00
48629,-0.07245,-0.00920,-0.01935,0.99714,1.00,-0.07265,-0.03639,-0.02099,0.99647,1.00
48643,-0.07267,-0.00807,-0.01929,0.99714,1.00,-0.07288,-0.03526,-0.02094,0.99650,1.00
48657,-0.07267,-0.00807,-0.01929,0.99714,1.00,-0.07288,-0.03526,-0.02094,0.99650,1.00
48671,-0.07267,-0.00806,-0.01925,0.99714,1.00,-0.07289,-0.03526,-0.02091,0.99650,1.00
48685,-0.07274,-0.00807,-0.01920,0.99713,1.00,-0.07295,-0.03527,-0.02086,0.99649,1.00
48699,-0.07274,-0.00807,-0.01916,0.99713,1.00,-0.07296,-0.03526,-0.02082,0.99649,1.00
48712,-0.07136,-0.00822,-0.01919,0.99723,1.00,-0.07158,-0.03541,-0.02081,0.99659,1.00
48726,-0.07136,-0.00822,-0.01926,0.99723,1.00,-0.07158,-0.03541,-0.02088,0.99659,1.00
48740,-0.07122,-0.00919,-0.01950,0.99723,1.00,-0.07143,-0.03637,-0.02110,0.99656,1.00
48754,-0.07122,-0.00920,-0.01965,0.99722,1.00,-0.07142,-0.03638,-0.02125,0.99656,1.00
48768,-0.07122,-0.00921,-0.01976,0.99722,1.00,-0.07142,-0.03639,-0.02136,0.99655,1.00
48782,-0.07104,-0.00778,-0.01980,0.99725,1.00,-0.07125,-0.03497,-0.02139,0.99662,1.00
48796,-0.07104,-0.00778,-0.01979,0.99725,1.00,-0.07125,-0.03497,-0.02137,0.99662,1.00
48810,-0.07115,-0.00675,-0.01974,0.99725,1.00,-0.07138,-0.03394,-0.02133,0.99664,1.00
48824,-0.07115,-0.00675,-0.01968,0.99725,1.00,-0.07138,-0.03394,-0.02128,0.99664,1.00
48837,-0.07104,0.00178,-0.01901,0.99729,1.00,-0.07136,-0.02544,-0.02063,0.99691,1.00
48851,-0.07104,0.00179,-0.01886,0.99729,1.00,-0.07136,-0.02543,-0.02048,0.99692,1.00
48865,-0.07104,0.00180,-0.01868,0.99730,1.00,-0.07137,-0.02542,-0.02031,0.99692,1.00
48879,-0.07090,0.00190,-0.01865,0.99731,1.00,-0.07122,-0.02533,-0.02030,0.99693,1.00
48893,-0.07090,0.00189,-0.01870,0.99731,1.00,-0.07122,-0.02533,-0.02036,0.99693,1.00
48907,-0.07055,0.00352,-0.01860,0.99733,1.00,-0.07087,-0.02370,-0.02026,0.99700,1.00
48921,-0.07055,0.00352,-0.01860,0.99733,1.00,-0.07087,-0.02371,-0.02028,0.99700,1.00
48935,-0.07055,0.00352,-0.01860,0.99733,1.00,-0.07087,-0.02371,-0.02028,0.99700,1.00
48949,-0.06944,0.00126,-0.01860,0.99741,1.00,-0.06975,-0.02596,-0.02026,0.99702,1.00
48963,-0.06944,0.00126,-0.01857,0.99741,1.00,-0.06975,-0.02596,-0.02023,0.99702,1.00
48976,-0.01854,0.00223,-0.01873,0.99965,1.00,-0.01900,-0.02482,-0.01900,0.99933,1.00
48990,-0.01854,0.00222,-0.01910,0.99964,1.00,-0.01899,-0.02483,-0.01938,0.99932,1.00
49004,0.02519,0.04277,-0.02029,0.99856,1.00,0.02475,0.01570,-0.01945,0.99938,1.00
49018,0.02520,0.04276,-0.02007,0.99857,1.00,0.02476,0.01569,-0.01923,0.99939,1.00
49032,0.02521,0.04276,-0.01985,0.99857,1.00,0.02476,0.01569,-0.01902,0.99939,1.00
49046,0.02587,0.06965,-0.02032,0.99703,1.00,0.02552,0.04270,-0.01953,0.99857,1.00
49060,0.02588,0.06965,-0.02019,0.99703,1.00,0.02552,0.04270,-0.01941,0.99857,1.00
49074,-0.00178,0.07045,-0.01817,0.99735,1.00,-0.00230,0.04353,-0.01814,0.99888,1.00
49087,-0.00176,0.07045,-0.01799,0.99735,1.00,-0.00229,0.04353,-0.01797,0.99889,1.00
49103,-0.00176,0.07045,-0.01787,0.99735,1.00,-0.00228,0.04353,-0.01784,0.99889,1.00
49115,-0.07471,0.00461,-0.01759,0.99704,1.00,-0.07502,-0.02265,-0.01948,0.99673,1.00
49129,-0.07471,0.00462,-0.01756,0.99704,1.00,-0.07502,-0.02265,-0.01945,0.99674,1.00
49143,-0.07494,0.00212,-0.01774,0.99703,1.00,-0.07521,-0.02514,-0.01963,0.99666,1.00
49157,-0.07494,0.00212,-0.01776,0.99703,1.00,-0.07521,-0.02514,-0.01965,0.99666,1.00
49171,-0.07494,0.00388,-0.01771,0.99702,1.00,-0.07522,-0.02338,-0.01961,0.99670,1.00
49185,-0.07494,0.00388,-0.01780,0.99702,1.00,-0.07522,-0.02339,-0.01971,0.99670,1.00
49199,-0.07494,0.00389,-0.01769,0.99702,1.00,-0.07522,-0.02338,-0.01960,0.99670,1.00
49213,-0.07492,0.00171,-0.01765,0.99703,1.00,-0.07520,-0.02555,-0.01956,0.99665,1.00
49226,-0.07492,0.00172,-0.01755,0.99703,1.00,-0.07520,-0.02554,-0.01945,0.99665,1.00
49240,-0.06882,0.00552,-0.01749,0.99746,1.00,-0.06914,-0.02172,-0.01923,0.99719,1.00
49254,-0.06882,0.00551,-0.01753,0.99746,1.00,-0.06914,-0.02172,-0.01926,0.99718,1.00
49268,-0.06882,0.00552,-0.01738,0.99746,1.00,-0.06914,-0.02171,-0.01911,0.99719,1.00
49282,-0.06887,0.00428,-0.01736,0.99747,1.00,-0.06918,-0.02295,-0.01909,0.99716,1.00
49296,-0.06887,0.00429,-0.01726,0.99747,1.00,-0.06918,-0.02294,-0.01899,0.99716,1.00
49310,-0.07052,0.00448,-0.01715,0.99735,1.00,-0.07083,-0.02276,-0.01892,0.99705,1.00
49323,-0.07052,0.00448,-0.01723,0.99735,1.00,-0.07083,-0.02276,-0.01899,0.99705,1.00
49337,-0.07168,0.00460,-0.01732,0.99727,1.00,-0.07198,-0.02264,-0.01912,0.99697,1.00
49351,-0.07168,0.00460,-0.01739,0.99727,1.00,-0.07198,-0.02265,-0.01919,0.99696,1.00
49365,-0.07168,0.00459,-0.01747,0.99726,1.00,-0.07197,-0.02265,-0.01926,0.99696,1.00
49379,-0.07174,0.00561,-0.01749,0.99725,1.00,-0.07204,-0.02164,-0.01928,0.99698,1.00
49393,-0.07174,0.00560,-0.01764,0.99725,1.00,-0.07203,-0.02165,-0.01943,0.99698,1.00
49407,-0.07186,0.00564,-0.01778,0.99724,1.00,-0.07216,-0.02161,-0.01956,0.99697,1.00
49421,-0.07186,0.00563,-0.01795,0.99724,1.00,-0.07216,-0.02162,-0.01972,0.99696,1.00
49435,-0.07186,0.00562,-0.01803,0.99724,1.00,-0.07216,-0.02162,-0.01981,0.99696,1.00
49448,-0.06948,0.00608,-0.01804,0.99740,1.00,-0.06980,-0.02115,-0.01975,0.99714,1.00
49462,-0.06948,0.00608,-0.01808,0.99740,1.00,-0.06980,-0.02116,-0.01980,0.99714,1.00
49476,-0.07260,0.00472,-0.01816,0.99718,1.00,-0.07290,-0.02253,-0.01996,0.99688,1.00
49490,-0.07260,0.00472,-0.01814,0.99719,1.00,-0.07290,-0.02253,-0.01995,0.99688,1.00
49504,-0.07047,0.00639,-0.01790,0.99733,1.00,-0.07081,-0.02085,-0.01965,0.99708,1.00
49518,-0.07047,0.00640,-0.01778,0.99734,1.00,-0.07081,-0.02084,-0.01954,0.99708,1.00
49532,-0.07047,0.00641,-0.01769,0.99734,1.00,-0.07081,-0.02083,-0.01944,0.99708,1.00
49546,-0.07242,0.00580,-0.01763,0.99720,1.00,-0.07274,-0.02145,-0.01944,0.99693,1.00
49560,-0.07242,0.00580,-0.01759,0.99720,1.00,-0.07274,-0.02145,-0.01940,0.99693,1.00
49574,-0.07037,0.00581,-0.01762,0.99735,1.00,-0.07070,-0.02143,-0.01938,0.99708,1.00
49588,-0.07037,0.00580,-0.01774,0.99735,1.00,-0.07069,-0.02144,-0.01951,0.99708,1.00
49602,-0.07037,0.00580,-0.01778,0.99735,1.00,-0.07069,-0.02144,-0.01955,0.99708,1.00
49615,-0.07173,0.00458,-0.01778,0.99726,1.00,-0.07203,-0.02266,-0.01959,0.99695,1.00
49629,-0.07173,0.00458,-0.01784,0.99725,1.00,-0.07203,-0.02267,-0.01963,0.99695,1.00
49643,-0.07101,0.00446,-0.01820,0.99730,1.00,-0.07131,-0.02278,-0.01997,0.99699,1.00
49657,-0.07101,0.00442,-0.01868,0.99729,1.00,-0.07130,-0.02282,-0.02046,0.99698,1.00
49671,-0.07101,0.00443,-0.01860,0.99729,1.00,-0.07130,-0.02281,-0.02039,0.99699,1.00
49685,-0.07154,0.00452,-0.01862,0.99725,1.00,-0.07184,-0.02273,-0.02042,0.99695,1.00
49698,-0.07154,0.00453,-0.01849,0.99726,1.00,-0.07184,-0.02272,-0.02029,0.99695,1.00
49712,-0.07149,0.00502,-0.01832,0.99726,1.00,-0.07182,-0.02223,-0.02012,0.99697,1.00
49726,-0.07149,0.00502,-0.01824,0.99726,1.00,-0.07182,-0.02222,-0.02005,0.99697,1.00
49740,-0.07143,0.00339,-0.01840,0.99727,1.00,-0.07174,-0.02385,-0.02021,0.99693,1.00
49754,-0.07143,0.00340,-0.01830,0.99727,1.00,-0.07174,-0.02384,-0.02011,0.99694,1.00
49768,-0.07143,0.00341,-0.01823,0.99727,1.00,-0.07175,-0.02383,-0.02004,0.99694,1.00
49782,-0.07064,0.00387,-0.01821,0.99733,1.00,-0.07096,-0.02336,-0.01999,0.99701,1.00
49796,-0.07064,0.00386,-0.01831,0.99733,1.00,-0.07095,-0.02337,-0.02007,0.99700,1.00
49810,-0.06960,0.00391,-0.01844,0.99740,1.00,-0.06990,-0.02332,-0.02017,0.99708,1.00
49823,-0.06960,0.00390,-0.01860,0.99739,1.00,-0.06990,-0.02333,-0.02031,0.99707,1.00
49837,-0.06986,0.00495,-0.01869,0.99737,1.00,-0.07018,-0.02228,-0.02040,0.99708,1.00
49851,-0.06986,0.00495,-0.01867,0.99737,1.00,-0.07018,-0.02228,-0.02038,0.99708,1.00
49865,-0.06986,0.00496,-0.01858,0.99737,1.00,-0.07018,-0.02227,-0.02028,0.99708,1.00
49879,-0.07018,0.00571,-0.01843,0.99735,1.00,-0.07051,-0.02153,-0.02013,0.99708,1.00
49893,-0.07018,0.00570,-0.01852,0.99735,1.00,-0.07051,-0.02153,-0.02020,0.99707,1.00
49907,-0.07171,0.00509,-0.01869,0.99724,1.00,-0.07203,-0.02215,-0.02041,0.99695,1.00
49921,-0.07171,0.00509,-0.01864,0.99724,1.00,-0.07203,-0.02215,-0.02037,0.99695,1.00
49935,-0.07171,0.00509,-0.01862,0.99724,1.00,-0.07203,-0.02215,-0.02035,0.99695,1.00
49949,-0.07240,0.00349,-0.01862,0.99720,1.00,-0.07271,-0.02375,-0.02037,0.99686,1.00
49962,-0.07240,0.00349,-0.01860,0.99720,1.00,-0.07271,-0.02375,-0.02035,0.99686,1.00
49976,-0.07203,0.00356,-0.01856,0.99722,1.00,-0.07234,-0.02368,-0.02031,0.99689,1.00
49990,-0.07203,0.00356,-0.01859,0.99722,1.00,-0.07234,-0.02368,-0.02035,0.99689,1.00
50004,-0.01962,0.05023,-0.01811,0.99838,1.00,-0.02019,0.02319,-0.01850,0.99936,1.00
50018,-0.01962,0.05023,-0.01815,0.99838,1.00,-0.02020,0.02319,-0.01854,0.99936,1.00
50032,-0.01963,0.05023,-0.01824,0.99838,1.00,-0.02020,0.02319,-0.01863,0.99935,1.00
50046,0.01987,0.08745,-0.02117,0.99575,1.00,0.01955,0.06064,-0.02054,0.99776,1.00
50060,0.01985,0.08745,-0.02134,0.99574,1.00,0.01954,0.06064,-0.02070,0.99775,1.00
50073,0.01987,0.08733,-0.02138,0.99575,1.00,0.01955,0.06052,-0.02075,0.99776,1.00
50087,0.01987,0.08733,-0.02142,0.99575,1.00,0.01955,0.06052,-0.02079,0.99776,1.00
50101,0.01987,0.08733,-0.02139,0.99575,1.00,0.01955,0.06052,-0.02077,0.99776,1.00
50115,-0.02058,0.00037,-0.01926,0.99960,1.00,-0.02104,-0.02668,-0.01964,0.99923,1.00
50129,-0.02058,0.00037,-0.01927,0.99960,1.00,-0.02104,-0.02668,-0.01967,0.99923,1.00
50143,-0.06518,0.00152,-0.01922,0.99769,1.00,-0.06550,-0.02567,-0.02084,0.99730,1.00
50157,-0.06518,0.00153,-0.01919,0.99769,1.00,-0.06550,-0.02567,-0.02081,0.99730,1.00
50171,-0.06715,0.00617,-0.01884,0.99755,1.00,-0.06750,-0.02105,-0.02053,0.99729,1.00
50185,-0.06715,0.00617,-0.01888,0.99755,1.00,-0.06750,-0.02106,-0.02058,0.99728,1.00
50199,-0.06715,0.00617,-0.01886,0.99755,1.00,-0.06750,-0.02106,-0.02056,0.99729,1.00
50212,-0.07089,0.00661,-0.01878,0.99729,1.00,-0.07124,-0.02063,-0.02058,0.99703,1.00
50226,-0.07089,0.00662,-0.01865,0.99729,1.00,-0.07124,-0.02062,-0.02046,0.99704,1.00
50240,-0.07064,0.00665,-0.01865,0.99731,1.00,-0.07099,-0.02059,-0.02045,0.99705,1.00
50254,-0.07064,0.00665,-0.01864,0.99731,1.00,-0.07099,-0.02059,-0.02044,0.99705,1.00
50268,-0.07064,0.00665,-0.01865,0.99731,1.00,-0.07099,-0.02059,-0.02045,0.99705,1.00
50282,-0.06937,0.00731,-0.01868,0.99739,1.00,-0.06972,-0.01993,-0.02044,0.99716,1.00
50296,-0.06937,0.00731,-0.01868,0.99739,1.00,-0.06972,-0.01993,-0.02043,0.99716,1.00
50310,-0.06945,0.00721,-0.01869,0.99738,1.00,-0.06980,-0.02003,-0.02044,0.99715,1.00
50323,-0.06945,0.00721,-0.01872,0.99738,1.00,-0.06980,-0.02003,-0.02046,0.99715,1.00
50337,-0.06913,0.00834,-0.01898,0.99739,1.00,-0.06949,-0.01889,-0.02071,0.99719,1.00
50351,-0.06913,0.00832,-0.01934,0.99739,1.00,-0.06948,-0.01892,-0.02109,0.99718,1.00
50365,-0.06913,0.00832,-0.01930,0.99739,1.00,-0.06948,-0.01892,-0.02104,0.99718,1.00
50379,-0.06927,0.00660,-0.01926,0.99739,1.00,-0.06962,-0.02064,-0.02100,0.99714,1.00
50393,-0.06926,0.00661,-0.01909,0.99739,1.00,-0.06962,-0.02063,-0.02082,0.99714,1.00
50407,-0.06837,0.00559,-0.01901,0.99746,1.00,-0.06873,-0.02163,-0.02072,0.99719,1.00
50420,-0.06837,0.00560,-0.01894,0.99746,1.00,-0.06873,-0.02163,-0.02065,0.99719,1.00
50435,-0.06837,0.00560,-0.01888,0.99747,1.00,-0.06873,-0.02162,-0.02059,0.99719,1.00
50448,-0.06827,0.00570,-0.01879,0.99747,1.00,-0.06863,-0.02152,-0.02048,0.99720,1.00
50462,-0.06827,0.00571,-0.01870,0.99748,1.00,-0.06863,-0.02152,-0.02038,0.99720,1.00
50476,-0.06845,0.00559,-0.01865,0.99746,1.00,-0.06880,-0.02164,-0.02032,0.99719,1.00
50490,-0.06845,0.00558,-0.01875,0.99746,1.00,-0.06880,-0.02164,-0.02041,0.99719,1.00
50504,-0.06873,0.00546,-0.01883,0.99744,1.00,-0.06907,-0.02176,-0.02050,0.99716,1.00
50518,-0.06873,0.00546,-0.01890,0.99744,1.00,-0.06907,-0.02177,-0.02055,0.99716,1.00
50532,-0.06874,0.00545,-0.01896,0.99744,1.00,-0.06907,-0.02177,-0.02061,0.99716,1.00
50546,-0.06979,0.00516,-0.01895,0.99737,1.00,-0.07012,-0.02206,-0.02062,0.99708,1.00
50559,-0.06979,0.00517,-0.01885,0.99737,1.00,-0.07013,-0.02206,-0.02050,0.99708,1.00
50574,-0.06950,0.00568,-0.01869,0.99739,1.00,-0.06986,-0.02154,-0.02032,0.99712,1.00
50587,-0.06950,0.00567,-0.01890,0.99739,1.00,-0.06985,-0.02156,-0.02053,0.99711,1.00
50602,-0.06950,0.00567,-0.01886,0.99739,1.00,-0.06985,-0.02155,-0.02049,0.99711,1.00
50615,-0.07059,0.00578,-0.01878,0.99731,1.00,-0.07094,-0.02145,-0.02043,0.99704,1.00
50629,-0.07059,0.00579,-0.01869,0.99731,1.00,-0.07094,-0.02144,-0.02034,0.99704,1.00
50643,-0.06967,-0.00280,-0.01918,0.99738,1.00,-0.06994,-0.03000,-0.02078,0.99688,1.00
50657,-0.06967,-0.00280,-0.01925,0.99738,1.00,-0.06994,-0.03000,-0.02085,0.99688,1.00
50671,-0.06989,-0.00392,-0.01942,0.99736,1.00,-0.07015,-0.03112,-0.02103,0.99683,1.00
50684,-0.06989,-0.00392,-0.01947,0.99736,1.00,-0.07014,-0.03112,-0.02109,0.99683,1.00
50698,-0.06989,-0.00393,-0.01956,0.99736,1.00,-0.07014,-0.03113,-0.02117,0.99683,1.00
50712,-0.06984,-0.00514,-0.01975,0.99735,1.00,-0.07008,-0.03233,-0.02136,0.99679,1.00
50726,-0.06984,-0.00515,-0.01985,0.99735,1.00,-0.07008,-0.03234,-0.02147,0.99679,1.00
50740,-0.06977,-0.00520,-0.01996,0.99735,1.00,-0.07001,-0.03239,-0.02157,0.99679,1.00
50754,-0.06976,-0.00521,-0.02009,0.99735,1.00,-0.07001,-0.03240,-0.02170,0.99678,1.00
50768,-0.06976,-0.00522,-0.02022,0.99735,1.00,-0.07000,-0.03241,-0.02183,0.99678,1.00
50782,-0.07134,-0.00312,-0.02026,0.99724,1.00,-0.07160,-0.03033,-0.02195,0.99673,1.00
50796,-0.07134,-0.00312,-0.02024,0.99724,1.00,-0.07160,-0.03033,-0.02193,0.99673,1.00
50810,-0.07567,0.01079,-0.01930,0.99689,1.00,-0.07606,-0.01648,-0.02115,0.99674,1.00
50823,-0.07567,0.01080,-0.01921,0.99689,1.00,-0.07607,-0.01648,-0.02108,0.99674,1.00
50837,-0.07521,0.01167,-0.01911,0.99692,1.00,-0.07562,-0.01561,-0.02097,0.99679,1.00
50851,-0.07521,0.01168,-0.01896,0.99692,1.00,-0.07562,-0.01560,-0.02083,0.99680,1.00
50865,-0.07521,0.01168,-0.01887,0.99692,1.00,-0.07562,-0.01559,-0.02075,0.99680,1.00
50879,-0.07494,0.01116,-0.01877,0.99695,1.00,-0.07535,-0.01611,-0.02065,0.99681,1.00
50893,-0.07494,0.01117,-0.01866,0.99695,1.00,-0.07535,-0.01611,-0.02056,0.99682,1.00
50907,-0.07450,0.01171,-0.01851,0.99698,1.00,-0.07491,-0.01557,-0.02040,0.99686,1.00
50921,-0.07450,0.01172,-0.01844,0.99698,1.00,-0.07491,-0.01556,-0.02033,0.99686,1.00
50935,-0.07450,0.01172,-0.01838,0.99698,1.00,-0.07491,-0.01556,-0.02028,0.99686,1.00
50949,-0.07667,0.01074,-0.01833,0.99683,1.00,-0.07706,-0.01655,-0.02029,0.99668,1.00
50962,-0.07667,0.01074,-0.01832,0.99683,1.00,-0.07706,-0.01654,-0.02027,0.99668,1.00
50976,-0.07642,0.01291,-0.01819,0.99683,1.00,-0.07682,-0.01438,-0.02014,0.99674,1.00
50990,-0.07641,0.01291,-0.01817,0.99683,1.00,-0.07682,-0.01438,-0.02012,0.99674,1.00
51004,0.01482,0.08837,-0.02062,0.99576,1.00,0.01444,0.06158,-0.02016,0.99779,1.00
51018,0.01482,0.08837,-0.02060,0.99576,1.00,0.01444,0.06158,-0.02013,0.99779,1.00
51032,0.01482,0.08837,-0.02059,0.99576,1.00,0.01444,0.06158,-0.02011,0.99780,1.00
51046,0.01459,0.08802,-0.02069,0.99580,1.00,0.01422,0.06122,-0.02019,0.99782,1.00
51059,0.01456,0.08803,-0.02106,0.99579,1.00,0.01419,0.06123,-0.02057,0.99781,1.00
51074,-0.02509,0.01533,-0.01949,0.99938,1.00,-0.02556,-0.01176,-0.01999,0.99940,1.00
51087,-0.02509,0.01533,-0.01957,0.99938,1.00,-0.02556,-0.01176,-0.02008,0.99940,1.00
51102,-0.02509,0.01533,-0.01938,0.99938,1.00,-0.02556,-0.01176,-0.01990,0.99941,1.00
51115,-0.05928,-0.00234,-0.01978,0.99804,1.00,-0.05959,-0.02950,-0.02121,0.99756,1.00
51129,-0.05928,-0.00234,-0.01968,0.99804,1.00,-0.05959,-0.02949,-0.02111,0.99756,1.00
51143,-0.06573,-0.00190,-0.01974,0.99764,1.00,-0.06603,-0.02909,-0.02136,0.99717,1.00
51157,-0.06573,-0.00190,-0.01976,0.99764,1.00,-0.06603,-0.02909,-0.02138,0.99716,1.00
51171,-0.06573,-0.00190,-0.01969,0.99764,1.00,-0.06603,-0.02908,-0.02130,0.99717,1.00
51184,-0.06732,-0.00058,-0.01948,0.99754,1.00,-0.06763,-0.02778,-0.02113,0.99710,1.00
51198,-0.06732,-0.00057,-0.01938,0.99754,1.00,-0.06763,-0.02777,-0.02101,0.99710,1.00
51212,-0.06741,-0.00069,-0.01945,0.99754,1.00,-0.06771,-0.02789,-0.02107,0.99709,1.00
51226,-0.06741,-0.00069,-0.01949,0.99754,1.00,-0.06771,-0.02789,-0.02111,0.99709,1.00
51241,-0.06668,-0.00205,-0.01970,0.99758,1.00,-0.06697,-0.02923,-0.02129,0.99710,1.00
51254,-0.06668,-0.00205,-0.01972,0.99758,1.00,-0.06697,-0.02923,-0.02130,0.99710,1.00
51268,-0.06668,-0.00204,-0.01962,0.99758,1.00,-0.06697,-0.02923,-0.02120,0.99710,1.00
51281,-0.06676,-0.00221,-0.01945,0.99758,1.00,-0.06706,-0.02940,-0.02102,0.99709,1.00
51294,-0.06676,-0.00222,-0.01949,0.99758,1.00,-0.06706,-0.02940,-0.02105,0.99709,1.00
51309,-0.06723,0.00066,-0.01963,0.99754,1.00,-0.06754,-0.02654,-0.02121,0.99714,1.00
51322,-0.06723,0.00065,-0.01966,0.99754,1.00,-0.06754,-0.02655,-0.02123,0.99714,1.00
51336,-0.06723,0.00066,-0.01957,0.99755,1.00,-0.06754,-0.02654,-0.02113,0.99714,1.00
51350,-0.06910,0.00267,-0.01940,0.99742,1.00,-0.06943,-0.02455,-0.02102,0.99706,1.00
51364,-0.06910,0.00266,-0.01943,0.99742,1.00,-0.06943,-0.02455,-0.02105,0.99706,1.00
51378,-0.06930,0.00382,-0.01939,0.99740,1.00,-0.06964,-0.02340,-0.02102,0.99708,1.00
51392,-0.06930,0.00381,-0.01944,0.99740,1.00,-0.06964,-0.02340,-0.02107,0.99708,1.00
