Time_ms,TargetRotY,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
23817,10.50085,-0.05622,0.04811,-0.02024,0.99705,1.00,-0.05727,0.02095,-0.02290,0.99788,1.00
23831,10.96951,-0.05342,0.06099,-0.01910,0.99653,1.00,-0.05458,0.03392,-0.02168,0.99770,1.00
23845,11.42670,-0.05341,0.06099,-0.01902,0.99653,1.00,-0.05458,0.03393,-0.02160,0.99770,1.00
23859,11.87961,-0.05341,0.06099,-0.01903,0.99653,1.00,-0.05458,0.03393,-0.02161,0.99770,1.00
23873,12.31963,-0.05328,0.06801,-0.01839,0.99609,1.00,-0.05451,0.04100,-0.02098,0.99745,1.00
23887,12.76118,-0.05328,0.06801,-0.01845,0.99609,1.00,-0.05451,0.04100,-0.02104,0.99745,1.00
23901,13.18989,-0.05210,0.07565,-0.01779,0.99561,1.00,-0.05339,0.04871,-0.02034,0.99718,1.00
23915,13.60216,-0.05210,0.07565,-0.01773,0.99561,1.00,-0.05339,0.04871,-0.02028,0.99718,1.00
23929,14.00682,-0.05470,0.08527,-0.01659,0.99472,1.00,-0.05611,0.05841,-0.01919,0.99653,1.00
23943,14.39407,-0.05470,0.08527,-0.01658,0.99472,1.00,-0.05611,0.05841,-0.01918,0.99653,1.00
23957,14.79284,-0.05473,0.08524,-0.01700,0.99471,1.00,-0.05613,0.05838,-0.01960,0.99652,1.00
23971,15.14785,-0.05324,0.09737,-0.01601,0.99369,1.00,-0.05474,0.07066,-0.01856,0.99582,1.00
23984,15.50472,-0.05323,0.09738,-0.01588,0.99370,1.00,-0.05474,0.07066,-0.01842,0.99583,1.00
23998,15.85103,-0.05299,0.10530,-0.01491,0.99292,1.00,-0.05458,0.07868,-0.01745,0.99525,1.00
24012,16.18084,-0.05299,0.10530,-0.01484,0.99292,1.00,-0.05458,0.07868,-0.01738,0.99525,1.00
24026,16.50152,-0.05299,0.10530,-0.01484,0.99292,1.00,-0.05458,0.07868,-0.01738,0.99525,1.00
24040,16.80791,-0.05263,0.11236,-0.01415,0.99217,1.00,-0.05429,0.08584,-0.01668,0.99469,1.00
24054,17.10348,-0.05264,0.11236,-0.01419,0.99217,1.00,-0.05429,0.08584,-0.01671,0.99469,1.00
24068,17.38584,-0.05061,0.12438,-0.01325,0.99085,1.00,-0.05234,0.09805,-0.01570,0.99368,1.00
24082,17.65314,-0.05063,0.12438,-0.01343,0.99085,1.00,-0.05236,0.09804,-0.01587,0.99368,1.00
24096,17.91028,-0.04982,0.14672,-0.01144,0.98786,1.00,-0.05173,0.12077,-0.01382,0.99124,1.00
24110,18.15043,-0.04985,0.14671,-0.01164,0.98785,1.00,-0.05176,0.12076,-0.01402,0.99123,1.00
24124,18.38381,-0.04986,0.14671,-0.01175,0.98785,1.00,-0.05177,0.12075,-0.01413,0.99123,1.00
