Time_ms,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
100855,-0,1733973,-0,0001021307,-0,01167328,0,9847829,0,9980469,-0,1737008,-0,02709909,-0,008902201,0,9843853,0,9980469
100869,-0,1733973,-0,0001180675,-0,01176382,0,9847817,0,9980469,-0,1736981,-0,02711671,-0,009001999,0,9843845,0,9980469
100883,-0,1731719,-0,0009092428,-0,01164836,0,9848224,0,9980469,-0,1734529,-0,02790939,-0,008894374,0,9844065,0,9980469
100897,-0,173172,-0,0009012129,-0,0116027,0,9848229,0,9980469,-0,1734539,-0,02790325,-0,008859506,0,9844068,0,9980469
100911,-0,1734427,-0,002218772,-0,01136277,0,984776,0,9980469,-0,1737126,-0,0292261,-0,008644304,0,9843248,0,9980469
100925,-0,1734431,-0,002190556,-0,01120254,0,9847778,0,9980469,-0,1737166,-0,02920248,-0,008510472,0,9843259,0,9980469
100939,-0,1734433,-0,002173368,-0,01110494,0,9847789,0,9980469,-0,1737193,-0,02918608,-0,008417491,0,9843268,0,9980469
100952,-0,1728744,-0,002323715,-0,01099484,0,9848797,0,9980469,-0,1731458,-0,02933319,-0,008295884,0,9844243,0,9980469
100966,-0,172874,-0,002354547,-0,01117051,0,9848778,0,9980469,-0,1731404,-0,02936523,-0,008478071,0,9844228,0,9980469
100980,-0,1743715,-0,002425799,-0,01125548,0,9846128,0,9980469,-0,1746256,-0,02944667,-0,008601998,0,9841571,0,9980469
100994,-0,1743719,-0,002397651,-0,01109654,0,9846145,0,9980469,-0,1746303,-0,02941883,-0,008445113,0,9841583,0,9980469
101008,-0,1740599,-0,0001417585,-0,01116171,0,9846719,0,9980469,-0,1743406,-0,02716021,-0,008503282,0,984274,0,9980469
101022,-0,17406,-0,0001024213,-0,01093918,0,9846744,0,9980469,-0,1743466,-0,02712222,-0,008288827,0,9842759,0,9980469
101036,-0,17406,-8,254871E-05,-0,01082675,0,9846756,0,9980469,-0,1743496,-0,02710214,-0,00817541,0,9842769,0,9980469
101050,-0,1738855,0,001011334,-0,01081708,0,9847059,0,9980469,-0,1741767,-0,02600632,-0,008158662,0,9843371,0,9980469
101064,-0,1738855,0,001022741,-0,01075249,0,9847066,0,9980469,-0,1741785,-0,025995,-0,008094625,0,9843376,0,9980469
101078,-0,1747202,0,00142106,-0,01079442,0,9845579,0,9980469,-0,1750012,-0,02560189,-0,008154112,0,9842016,0,9980469
101092,-0,1747202,0,001419004,-0,010806,0,9845579,0,9980469,-0,1750012,-0,02560227,-0,008156211,0,9842016,0,9980469
101106,-0,1747204,0,001402492,-0,01089904,0,9845569,0,9980469,-0,174999,-0,02561762,-0,008242526,0,9842008,0,9980469
101119,-0,174839,-0,001845818,-0,01069972,0,9845373,0,9980469,-0,1750735,-0,02886937,-0,008050643,0,9840993,0,9980469
101133,-0,1748388,-0,001859443,-0,01077641,0,9845363,0,9980469,-0,175071,-0,02888407,-0,00813343,0,9840985,0,9980469
101147,-0,1745969,-0,001489699,-0,01080027,0,9845798,0,9980469,-0,1748331,-0,02851226,-0,008147818,0,9841515,0,9980469
101161,-0,1745968,-0,001491383,-0,01080975,0,9845796,0,9980469,-0,1748326,-0,02851463,-0,008161271,0,9841513,0,9980469
101175,-0,1745737,-0,001718212,-0,01082661,0,9845832,0,9980469,-0,1748104,-0,02874088,-0,008174028,0,9841487,0,9980469
101189,-0,1745736,-0,001717374,-0,01082189,0,9845833,0,9980469,-0,1748106,-0,02873911,-0,008164113,0,9841487,0,9980469
101203,-0,1745736,-0,001715099,-0,01080908,0,9845835,0,9980469,-0,1748112,-0,0287361,-0,008147079,0,9841489,0,9980469
101217,-0,1770624,-0,001785245,-0,0107631,0,9841392,0,9980469,-0,1773015,-0,0288237,-0,008166784,0,9837006,0,9980469
101231,-0,1770624,-0,001784373,-0,01075826,0,9841393,0,9980469,-0,1773018,-0,02882119,-0,008152957,0,9837007,0,9980469
101245,-0,177171,-0,001814889,-0,01067651,0,9841205,0,9980469,-0,177411,-0,02885133,-0,008066794,0,9836807,0,9980469
101259,-0,1771709,-0,001818994,-0,01069931,0,9841202,0,9980469,-0,1774102,-0,02885561,-0,008090548,0,9836806,0,9980469
101273,-0,1767933,-0,000982875,-0,01084985,0,9841877,0,9980469,-0,1770343,-0,02801678,-0,008229844,0,9837714,0,9980469
101286,-0,1767932,-0,001002774,-0,01096063,0,9841865,0,9980469,-0,1770313,-0,0280361,-0,008337173,0,9837705,0,9980469
101300,-0,1767931,-0,00103312,-0,01112957,0,9841847,0,9980469,-0,1770266,-0,02806558,-0,008500969,0,9837692,0,9980469
101314,-0,1756783,-0,0006681643,-0,01132862,0,9843823,0,9980469,-0,1759148,-0,02769154,-0,008663081,0,9839777,0,9980469
101328,-0,1756782,-0,0006939583,-0,01147316,0,9843806,0,9980469,-0,1759111,-0,02771473,-0,008792728,0,9839767,0,9980469
101342,-0,175883,-0,0008240622,-0,01153589,0,9843432,0,9980469,-0,1761255,-0,02784425,-0,008850642,0,9839341,0,9980469
101356,-0,1758828,-0,000855431,-0,01171143,0,9843412,0,9980469,-0,1761208,-0,02787477,-0,009021093,0,9839326,0,9980469
